21.910500 	 0.020639 	 0.000964487488 	 0.00892 	 0.70073
22.181000 	 0.019157 	 0.000895252449 	 0.00838 	 0.72341
22.451500 	 0.019300 	 0.000901937213 	 0.00855 	 0.74654
22.722000 	 0.016346 	 0.000763885599 	 0.00733 	 0.76637
22.992500 	 0.013233 	 0.000618419847 	 0.00600 	 0.78261
23.263000 	 0.015199 	 0.000710290157 	 0.00698 	 0.80148
23.533500 	 0.011859 	 0.000554200267 	 0.00551 	 0.81637
23.804000 	 0.013575 	 0.000634413464 	 0.00638 	 0.83362
24.074500 	 0.013902 	 0.000649688266 	 0.00660 	 0.85149
24.345000 	 0.015515 	 0.000725043958 	 0.00745 	 0.87165
24.615500 	 0.014620 	 0.000683214499 	 0.00710 	 0.89086
24.886000 	 0.012521 	 0.000585157760 	 0.00615 	 0.90749
25.156500 	 0.011928 	 0.000557426269 	 0.00592 	 0.92350
25.427000 	 0.010192 	 0.000476292175 	 0.00511 	 0.93734
25.697500 	 0.009064 	 0.000423578313 	 0.00460 	 0.94977
25.968000 	 0.009293 	 0.000434271121 	 0.00476 	 0.96265
26.238500 	 0.007278 	 0.000340097939 	 0.00377 	 0.97284
26.509000 	 0.006768 	 0.000316281931 	 0.00354 	 0.98242
26.779500 	 0.006386 	 0.000298439811 	 0.00337 	 0.99154
27.050000 	 0.005857 	 0.000273704094 	 0.00313 	 1.00000
